"holder - RawData"
"Wavelength nm.","T%"
2354.00,50.5367
2356.00,49.5254
2358.00,50.1594
2360.00,52.4215
2362.00,52.3947
2364.00,52.6825
2366.00,51.9966
2368.00,51.3682
2370.00,51.9595
2372.00,51.7530
2374.00,52.2988
2376.00,50.2144
2378.00,49.5146
2380.00,50.1018
2382.00,51.7764
2384.00,51.6460
2386.00,52.3677
2388.00,52.1903
2390.00,53.0443
2392.00,52.0075
2394.00,52.7686
2396.00,52.6684
2398.00,53.2495
2400.00,50.9447
2402.00,51.1945
2404.00,50.4631
2406.00,50.0016
2408.00,50.2446
2410.00,50.0655
2412.00,49.9180
2414.00,47.7409
2416.00,47.6019
2418.00,47.7318
2420.00,49.7519
2422.00,51.4278
2424.00,53.2927
2426.00,53.6156
2428.00,52.5177
2430.00,50.6763
2432.00,50.2353
2434.00,49.4824
2436.00,50.1779
2438.00,50.7722
2440.00,52.2802
2442.00,52.8976
2444.00,52.7916
2446.00,51.0193
2448.00,50.5106
2450.00,47.8405
2452.00,49.3468
2454.00,49.6236
2456.00,51.1380
2458.00,52.0182
2460.00,50.7937
2462.00,50.5678
2464.00,50.5720
2466.00,52.0473
2468.00,52.6286
2470.00,50.7177
2472.00,52.3100
2474.00,51.4395
2476.00,51.4985
2478.00,49.5136
2480.00,50.1200
2482.00,50.3185
2484.00,50.8619
2486.00,50.4581
2488.00,49.9634
2490.00,49.8883
2492.00,49.5309
2494.00,51.7819
2496.00,50.9513
2498.00,51.0710
2500.00,49.3446
2502.00,49.7006
2504.00,51.2538
2506.00,50.9416
2508.00,50.7205
2510.00,50.0648
2512.00,50.9654
2514.00,52.0222
2516.00,51.8576
2518.00,50.9265
2520.00,49.8262
2522.00,50.8413
2524.00,51.0275
2526.00,51.7718
2528.00,50.4900
2530.00,50.9817
2532.00,50.6738
2534.00,51.5704
2536.00,52.0489
2538.00,52.5411
2540.00,52.3974
2542.00,52.5531
2544.00,52.8558
2546.00,52.6480
2548.00,50.6064
2550.00,49.8318
2552.00,49.1348
2554.00,50.2666
2556.00,52.9118
2558.00,54.4497
2560.00,54.2634
2562.00,51.5535
2564.00,50.3956
2566.00,50.3383
2568.00,47.7950
2570.00,47.1344
2572.00,47.4437
2574.00,49.2591
2576.00,51.4760
2578.00,51.5390
2580.00,51.8178
2582.00,50.6910
2584.00,51.9734
2586.00,52.3881
2588.00,51.8830
2590.00,50.7603
2592.00,52.7119
2594.00,52.4838
2596.00,56.1197
2598.00,54.5586
2600.00,55.1073
2602.00,49.8503
2604.00,50.8869
2606.00,50.9743
2608.00,52.0881
2610.00,51.3920
2612.00,52.8063
2614.00,53.0017
2616.00,53.0382
2618.00,52.3191
2620.00,52.6332
2622.00,51.4755
2624.00,49.8029
2626.00,50.8119
2628.00,49.1690
2630.00,49.7479
2632.00,49.3819
2634.00,51.8058
2636.00,51.4099
2638.00,50.3942
2640.00,51.0269
2642.00,51.8650
2644.00,53.1754
2646.00,52.5158
2648.00,52.2004
2650.00,51.6432
2652.00,51.2490
2654.00,51.3597
2656.00,50.6786
2658.00,51.6115
2660.00,50.9766
2662.00,49.7949
2664.00,50.8033
2666.00,53.1493
2668.00,57.4921
2670.00,56.3578
2672.00,55.4140
2674.00,51.9133
2676.00,52.8261
2678.00,53.9470
2680.00,56.2064
2682.00,54.2720
2684.00,52.6216
2686.00,51.3785
2688.00,52.2622
2690.00,54.1421
2692.00,54.1802
2694.00,54.0823
2696.00,52.5505
2698.00,48.4203
2700.00,47.8021
2702.00,49.1769
2704.00,49.4077
2706.00,52.0824
2708.00,52.3105
2710.00,51.4701
2712.00,51.6269
2714.00,50.9137
2716.00,50.4146
2718.00,50.3800
2720.00,50.4295
2722.00,50.8776
2724.00,50.9630
2726.00,51.1311
2728.00,50.7983
2730.00,51.6658
2732.00,51.5057
2734.00,51.8240
2736.00,51.3946
2738.00,51.5813
2740.00,51.1378
2742.00,50.9759
2744.00,50.5316
2746.00,50.5531
2748.00,50.2128
2750.00,51.2211
2752.00,51.7539
2754.00,51.7704
2756.00,51.2766
2758.00,51.5262
2760.00,50.6234
2762.00,50.1619
2764.00,50.7689
2766.00,52.3386
2768.00,53.3538
2770.00,53.8351
2772.00,53.4209
2774.00,52.5479
2776.00,52.0985
2778.00,51.7045
2780.00,50.6874
2782.00,51.3355
2784.00,50.9315
2786.00,51.0470
2788.00,51.6455
2790.00,52.8120
2792.00,52.9564
2794.00,53.1606
2796.00,52.4651
2798.00,51.7802
2800.00,51.9291
2802.00,51.6411
2804.00,53.3356
2806.00,52.8623
2808.00,52.9384
2810.00,51.8469
2812.00,51.1701
2814.00,49.9134
2816.00,50.7240
2818.00,50.5091
2820.00,50.8144
2822.00,50.9948
2824.00,50.7231
2826.00,51.0111
2828.00,51.1973
2830.00,51.1763
2832.00,51.9888
2834.00,51.6693
2836.00,50.9597
2838.00,51.5716
2840.00,51.4325
2842.00,50.0660
2844.00,50.2911
2846.00,50.7371
2848.00,50.3101
2850.00,50.3251
2852.00,51.8758
2854.00,52.7165
2856.00,51.7124
2858.00,51.8466
2860.00,52.2194
2862.00,50.8734
2864.00,50.2658
2866.00,50.5599
2868.00,50.2490
2870.00,49.5697
2872.00,51.2076
2874.00,51.1790
2876.00,51.5316
2878.00,50.6686
2880.00,51.4576
2882.00,49.9521
2884.00,50.2671
2886.00,51.2374
2888.00,51.9181
2890.00,51.6248
2892.00,52.2628
2894.00,52.0426
2896.00,51.0353
2898.00,51.2177
2900.00,51.0535
2902.00,51.1402
2904.00,52.1136
2906.00,51.6741
2908.00,50.8959
2910.00,51.2156
2912.00,51.2115
2914.00,50.1884
2916.00,51.2412
2918.00,52.8073
2920.00,52.0889
2922.00,51.6449
2924.00,52.0010
2926.00,51.5442
2928.00,50.5650
2930.00,50.4596
2932.00,50.8801
2934.00,50.3298
2936.00,50.2249
2938.00,50.0748
2940.00,51.5309
2942.00,51.7741
2944.00,51.0178
2946.00,51.0198
2948.00,50.5320
2950.00,50.5717
2952.00,50.0503
2954.00,51.7842
2956.00,51.0740
2958.00,51.1947
2960.00,50.5740
2962.00,50.6150
2964.00,50.0851
2966.00,51.1396
2968.00,52.4322
2970.00,53.0658
2972.00,53.3570
2974.00,54.6526
2976.00,54.5286
2978.00,54.3750
2980.00,53.9617
2982.00,53.9135
2984.00,53.9617
2986.00,54.0729
2988.00,55.0015
2990.00,55.0569
2992.00,54.1874
2994.00,52.9010
2996.00,51.3645
2998.00,50.0650
3000.00,49.7498
3002.00,50.3333
3004.00,49.9191
3006.00,50.4887
3008.00,50.5747
3010.00,51.0930
3012.00,51.1349
3014.00,51.2874
3016.00,50.8705
3018.00,51.6410
3020.00,51.9502
3022.00,52.2598
3024.00,52.0186
3026.00,52.4745
3028.00,53.1915
3030.00,53.1642
3032.00,52.5935
3034.00,52.6661
3036.00,52.9721
3038.00,52.8570
3040.00,52.7369
